Districts,Year,Season,Crops,Yield,Soil_Mois,Soil_Temp
Akola,2021,Kharif,Maize,2180,24.4,26.04
Akola,2021,Rabi,Onion,2950,18,28.54
Akola,2021,Kharif,Onion,2180,24.4,26.04
Akola,2021,Rabi,Urad,2690,18,28.54
Akola,2021,Kharif,Urad,13260,26,26.04
Akola,2021,Rabi,Cotton,90,14.4,28.43
Akola,2021,Kharif,Cotton,500,26,25.86
Akola,2022,Rabi,Groundnut,2420,14.4,28.43
Akola,2022,Kharif,Groundnut,900,26,25.86
Akola,2022,Rabi,Maize,1260,14.4,28.43
Akola,2022,Kharif,Maize,2180,26,25.86
Akola,2022,Rabi,Onion,2980,14.4,28.43
Akola,2022,Kharif,Onion,1980,26,25.86
Akola,2022,Rabi,Urad,2690,14.4,28.43
Akola,2022,Kharif,Urad,13260,22.4,25.86
Akola,2022,Rabi,Cotton,310,21.6,27.54
Akola,2022,Kharif,Cotton,500,22.4,25.89
Amravati,2015,Rabi,Groundnut,2090,21.6,27.54
Amravati,2015,Kharif,Groundnut,900,22.4,25.89
Amravati,2015,Rabi,Maize,550,21.6,27.54
Amravati,2015,Kharif,Maize,2180,22.4,25.89
Amravati,2015,Rabi,Onion,1330,21.6,27.54
Amravati,2015,Kharif,Onion,1980,22.4,25.89
Amravati,2015,Rabi,Urad,2690,21.6,27.54
Amravati,2015,Kharif,Urad,13260,22.4,25.89
Amravati,2015,Rabi,Cotton,270,21.2,27.38
Amravati,2015,Kharif,Cotton,500,22.4,25.86
Amravati,2016,Rabi,Groundnut,4010,21.2,27.38
Amravati,2016,Kharif,Groundnut,900,22.4,25.86
Amravati,2016,Rabi,Maize,1000,21.2,27.38
Amravati,2016,Kharif,Maize,2180,22.4,25.86
Amravati,2016,Rabi,Onion,2700,21.2,27.38
Amravati,2016,Kharif,Onion,1670,22.4,25.86
Amravati,2016,Rabi,Urad,2690,21.2,27.38
Amravati,2016,Kharif,Urad,13260,26.4,25.86
Amravati,2016,Rabi,Cotton,540,18.8,27.67
Amravati,2016,Kharif,Cotton,500,26.4,26.94
Amravati,2017,Rabi,Groundnut,1830,18.8,27.67
Amravati,2017,Kharif,Groundnut,900,26.4,26.94
Amravati,2017,Rabi,Maize,1200,18.8,27.67
Amravati,2017,Kharif,Maize,2180,26.4,26.94
Amravati,2017,Rabi,Onion,2530,18.8,27.67
Amravati,2017,Kharif,Onion,1000,26.4,26.94
Amravati,2017,Rabi,Urad,2690,18.8,27.67
Amravati,2017,Kharif,Urad,13260,26,26.94
Amravati,2017,Rabi,Cotton,90,16.4,27.75
Amravati,2017,Kharif,Cotton,500,26,25.6
Amravati,2018,Rabi,Groundnut,2990,16.4,27.75
Amravati,2018,Kharif,Groundnut,900,26,25.6
Amravati,2018,Rabi,Maize,420,16.4,27.75
Amravati,2018,Kharif,Maize,2180,26,25.6
Amravati,2018,Rabi,Onion,1430,16.4,27.75
Amravati,2018,Kharif,Onion,690,26,25.6
Amravati,2018,Rabi,Urad,2690,16.4,27.75
Amravati,2018,Kharif,Urad,13260,26.4,25.6
Amravati,2018,Rabi,Cotton,610,19.6,28.28
Amravati,2018,Kharif,Cotton,500,26.4,26.68
Amravati,2019,Rabi,Groundnut,1670,19.6,28.28
Amravati,2019,Kharif,Groundnut,900,26.4,26.68
Amravati,2019,Rabi,Maize,330,19.6,28.28
Amravati,2019,Kharif,Maize,2180,26.4,26.68
Amravati,2019,Rabi,Onion,2000,19.6,28.28
Amravati,2019,Kharif,Onion,780,26.4,26.68
Amravati,2019,Rabi,Urad,2690,19.6,28.28
Amravati,2019,Kharif,Urad,13260,23.2,26.68
Amravati,2019,Rabi,Cotton,180,14.8,27.77
Amravati,2019,Kharif,Cotton,500,23.2,25.03
Amravati,2020,Rabi,Groundnut,2680,14.8,27.77
Amravati,2020,Kharif,Groundnut,900,23.2,25.03
Amravati,2020,Rabi,Maize,910,14.8,27.77
Amravati,2020,Kharif,Maize,2180,23.2,25.03
Amravati,2020,Rabi,Onion,3420,14.8,27.77
Amravati,2020,Kharif,Onion,1290,23.2,25.03
Amravati,2020,Rabi,Urad,2690,14.8,27.77
Amravati,2020,Kharif,Urad,13260,27.6,25.03
Amravati,2020,Rabi,Cotton,120,19.2,28.46
Amravati,2020,Kharif,Cotton,500,27.6,26.97
Amravati,2021,Rabi,Groundnut,2240,19.2,28.46
Amravati,2021,Kharif,Groundnut,900,27.6,26.97
Amravati,2021,Rabi,Maize,1880,19.2,28.46
Amravati,2021,Kharif,Maize,2180,27.6,26.97
Amravati,2021,Rabi,Onion,2950,19.2,28.46
Amravati,2021,Kharif,Onion,2180,27.6,26.97
Amravati,2021,Rabi,Urad,2690,19.2,28.46
Amravati,2021,Kharif,Urad,13260,24,26.97
Amravati,2021,Rabi,Cotton,90,15.2,27.49
Amravati,2021,Kharif,Cotton,500,24,26.48
Amravati,2022,Rabi,Groundnut,1420,15.2,27.49
Amravati,2022,Kharif,Groundnut,900,24,26.48
Amravati,2022,Rabi,Maize,490,15.2,27.49
Amravati,2022,Kharif,Maize,2180,24,26.48
Amravati,2022,Rabi,Onion,2990,15.2,27.49
Amravati,2022,Kharif,Onion,1980,24,26.48
Amravati,2022,Rabi,Urad,2690,15.2,27.49
Amravati,2022,Kharif,Urad,13260,24,26.48
Amravati,2022,Rabi,Cotton,30,18.4,27.79
Amravati,2022,Kharif,Cotton,500,24,26.68
Aurangabad,2015,Rabi,Groundnut,590,18.4,27.79
Aurangabad,2015,Kharif,Groundnut,900,24,26.68
Aurangabad,2015,Rabi,Maize,390,18.4,27.79
Aurangabad,2015,Kharif,Maize,2180,24,26.68
Aurangabad,2015,Rabi,Onion,1080,18.4,27.79
Aurangabad,2015,Kharif,Onion,1070,24,26.68
Aurangabad,2015,Rabi,Urad,2690,18.4,27.79
Aurangabad,2015,Kharif,Urad,13260,25.6,26.68
Aurangabad,2015,Rabi,Cotton,170,19.6,27.5
Aurangabad,2015,Kharif,Cotton,500,25.6,26.41
Aurangabad,2016,Rabi,Groundnut,1960,19.6,27.5
Aurangabad,2016,Kharif,Groundnut,900,25.6,26.41
Aurangabad,2016,Rabi,Maize,890,19.6,27.5
Aurangabad,2016,Kharif,Maize,2180,25.6,26.41
Aurangabad,2016,Rabi,Onion,3490,19.6,27.5
Aurangabad,2016,Kharif,Onion,3300,25.6,26.41
Aurangabad,2016,Rabi,Urad,2690,19.6,27.5
Aurangabad,2016,Kharif,Urad,13260,25.2,26.41
Aurangabad,2016,Rabi,Cotton,660,15.2,27.22
Aurangabad,2016,Kharif,Cotton,500,25.2,25.51
Aurangabad,2017,Rabi,Groundnut,800,15.2,27.22
Aurangabad,2017,Kharif,Groundnut,900,25.2,25.51
Aurangabad,2017,Rabi,Maize,730,15.2,27.22
Aurangabad,2017,Kharif,Maize,2180,25.2,25.51
Aurangabad,2017,Rabi,Onion,1990,15.2,27.22
Aurangabad,2017,Kharif,Onion,2370,25.2,25.51
Aurangabad,2017,Rabi,Urad,2690,15.2,27.22
Aurangabad,2017,Kharif,Urad,13260,23.6,25.51
Aurangabad,2017,Rabi,Cotton,620,18.8,27.4
Aurangabad,2017,Kharif,Cotton,500,23.6,26.13
Aurangabad,2018,Rabi,Groundnut,970,18.8,27.4
Aurangabad,2018,Kharif,Groundnut,900,23.6,26.13
Aurangabad,2018,Rabi,Maize,410,18.8,27.4
Aurangabad,2018,Kharif,Maize,2180,23.6,26.13
Aurangabad,2018,Rabi,Onion,1450,18.8,27.4
Aurangabad,2018,Kharif,Onion,2370,23.6,26.13
Aurangabad,2018,Rabi,Urad,2690,18.8,27.4
Aurangabad,2018,Kharif,Urad,13260,24,26.13
Aurangabad,2018,Rabi,Cotton,170,16.8,28.37
Aurangabad,2018,Kharif,Cotton,500,24,27.5
Aurangabad,2019,Rabi,Groundnut,1410,16.8,28.37
Aurangabad,2019,Kharif,Groundnut,900,24,27.5
Aurangabad,2019,Rabi,Maize,980,16.8,28.37
Aurangabad,2019,Kharif,Maize,2180,24,27.5
Aurangabad,2019,Rabi,Onion,1080,16.8,28.37
Aurangabad,2019,Kharif,Onion,1990,24,27.5
Aurangabad,2019,Rabi,Urad,2690,16.8,28.37
Aurangabad,2019,Kharif,Urad,13260,22.4,27.5
Aurangabad,2019,Rabi,Cotton,560,16.4,27.87
Aurangabad,2019,Kharif,Cotton,500,22.4,26.89
Aurangabad,2020,Rabi,Groundnut,1850,16.4,27.87
Aurangabad,2020,Kharif,Groundnut,900,22.4,26.89
Aurangabad,2020,Rabi,Maize,440,16.4,27.87
Aurangabad,2020,Kharif,Maize,2180,22.4,26.89
Aurangabad,2020,Rabi,Onion,3500,16.4,27.87
Aurangabad,2020,Kharif,Onion,3070,22.4,26.89
Aurangabad,2020,Rabi,Urad,2690,16.4,27.87
Aurangabad,2020,Kharif,Urad,13260,24.8,26.89
Aurangabad,2020,Rabi,Cotton,480,21.2,28.61
Aurangabad,2020,Kharif,Cotton,500,24.8,26.63
Aurangabad,2021,Rabi,Groundnut,1100,21.2,28.61
Aurangabad,2021,Kharif,Groundnut,900,24.8,26.63
Aurangabad,2021,Rabi,Maize,600,21.2,28.61
Aurangabad,2021,Kharif,Maize,2180,24.8,26.63
Aurangabad,2021,Rabi,Onion,1940,21.2,28.61
Aurangabad,2021,Kharif,Onion,3180,24.8,26.63
Aurangabad,2021,Rabi,Urad,2690,21.2,28.61
Aurangabad,2021,Kharif,Urad,13260,27.2,26.63
Aurangabad,2021,Rabi,Cotton,260,16,27.54
Aurangabad,2021,Kharif,Cotton,500,27.2,25.97
Aurangabad,2022,Rabi,Groundnut,1130,16,27.54
Aurangabad,2022,Kharif,Groundnut,900,27.2,25.97
Aurangabad,2022,Rabi,Maize,1110,16,27.54
Aurangabad,2022,Kharif,Maize,2180,27.2,25.97
Aurangabad,2022,Rabi,Onion,2090,16,27.54
Aurangabad,2022,Kharif,Onion,2200,27.2,25.97
Aurangabad,2022,Rabi,Urad,2690,16,27.54
Aurangabad,2022,Kharif,Urad,13260,25.6,25.97
Aurangabad,2022,Rabi,Cotton,430,17.2,27.81
Aurangabad,2022,Kharif,Cotton,500,25.6,26.83
Beed,2015,Rabi,Groundnut,300,17.2,27.81
Beed,2015,Kharif,Groundnut,900,25.6,26.83
Beed,2015,Rabi,Maize,30,17.2,27.81
Beed,2015,Kharif,Maize,2180,25.6,26.83
Beed,2015,Rabi,Onion,180,17.2,27.81
Beed,2015,Kharif,Onion,410,25.6,26.83
Beed,2015,Rabi,Urad,2690,17.2,27.81
Beed,2015,Kharif,Urad,13260,25.2,26.83
Beed,2015,Rabi,Cotton,30,18.8,27.45
Beed,2015,Kharif,Cotton,500,25.2,26.48
Beed,2016,Rabi,Groundnut,1400,18.8,27.45
Beed,2016,Kharif,Groundnut,900,25.2,26.48
Beed,2016,Rabi,Maize,330,18.8,27.45
Beed,2016,Kharif,Maize,2180,25.2,26.48
Beed,2016,Rabi,Onion,820,18.8,27.45
Beed,2016,Kharif,Onion,2310,25.2,26.48
Beed,2016,Rabi,Urad,2690,18.8,27.45
Beed,2016,Kharif,Urad,13260,25.6,26.48
Beed,2016,Rabi,Cotton,500,20.4,27.84
Beed,2016,Kharif,Cotton,500,25.6,25.9
Beed,2017,Rabi,Groundnut,800,20.4,27.84
Beed,2017,Kharif,Groundnut,900,25.6,25.9
Beed,2017,Rabi,Maize,520,20.4,27.84
Beed,2017,Kharif,Maize,2180,25.6,25.9
Beed,2017,Rabi,Onion,820,20.4,27.84
Beed,2017,Kharif,Onion,710,25.6,25.9
Beed,2017,Rabi,Urad,2690,20.4,27.84
Beed,2017,Kharif,Urad,13260,26.8,25.9
Beed,2017,Rabi,Cotton,430,17.2,28.91
Beed,2017,Kharif,Cotton,500,26.8,25.45
Beed,2018,Rabi,Groundnut,360,17.2,28.91
Beed,2018,Kharif,Groundnut,900,26.8,25.45
Beed,2018,Rabi,Maize,170,17.2,28.91
Beed,2018,Kharif,Maize,2180,26.8,25.45
Beed,2018,Rabi,Onion,500,17.2,28.91
Beed,2018,Kharif,Onion,420,26.8,25.45
Beed,2018,Rabi,Urad,2690,17.2,28.91
Beed,2018,Kharif,Urad,13260,22,25.45
Beed,2018,Rabi,Cotton,300,14.4,27.61
Beed,2018,Kharif,Cotton,500,22,26.31
Beed,2019,Rabi,Groundnut,980,14.4,27.61
Beed,2019,Kharif,Groundnut,900,22,26.31
Beed,2019,Rabi,Maize,440,14.4,27.61
Beed,2019,Kharif,Maize,2180,22,26.31
Beed,2019,Rabi,Onion,280,14.4,27.61
Beed,2019,Kharif,Onion,970,22,26.31
Beed,2019,Rabi,Urad,2690,14.4,27.61
Beed,2019,Kharif,Urad,13260,25.2,26.31
Beed,2019,Rabi,Cotton,220,18.8,28.37
Beed,2019,Kharif,Cotton,500,25.2,25.06
Beed,2020,Rabi,Groundnut,2280,18.8,28.37
Beed,2020,Kharif,Groundnut,900,25.2,25.06
Beed,2020,Rabi,Maize,930,18.8,28.37
Beed,2020,Kharif,Maize,2180,25.2,25.06
Beed,2020,Rabi,Onion,1430,18.8,28.37
Beed,2020,Kharif,Onion,3450,25.2,25.06
Beed,2020,Rabi,Urad,2690,18.8,28.37
Beed,2020,Kharif,Urad,13260,22.4,25.06
Beed,2020,Rabi,Cotton,970,15.2,28.49
Beed,2020,Kharif,Cotton,500,22.4,26.59
Beed,2021,Rabi,Groundnut,1400,15.2,28.49
Beed,2021,Kharif,Groundnut,900,22.4,26.59
Beed,2021,Rabi,Maize,560,15.2,28.49
Beed,2021,Kharif,Maize,2180,22.4,26.59
Beed,2021,Rabi,Onion,1230,15.2,28.49
Beed,2021,Kharif,Onion,1260,22.4,26.59
Beed,2021,Rabi,Urad,2690,15.2,28.49
Beed,2021,Kharif,Urad,13260,26.4,26.59
Beed,2021,Rabi,Cotton,350,19.6,27.19
Beed,2021,Kharif,Cotton,500,26.4,25.16
Beed,2022,Rabi,Groundnut,1740,19.6,27.19
Beed,2022,Kharif,Groundnut,900,26.4,25.16
Beed,2022,Rabi,Maize,1210,19.6,27.19
Beed,2022,Kharif,Maize,2180,26.4,25.16
Beed,2022,Rabi,Onion,1270,19.6,27.19
Beed,2022,Kharif,Onion,2790,26.4,25.16
Beed,2022,Rabi,Urad,2690,19.6,27.19
Beed,2022,Kharif,Urad,13260,24.4,25.16
Beed,2022,Rabi,Cotton,840,14.8,28.34
Beed,2022,Kharif,Cotton,500,24.4,26.39
Bhandara,2015,Rabi,Groundnut,1740,14.8,28.34
Bhandara,2015,Kharif,Groundnut,900,24.4,26.39
Bhandara,2015,Rabi,Maize,1210,14.8,28.34
Bhandara,2015,Kharif,Maize,2180,24.4,26.39
Bhandara,2015,Rabi,Onion,1270,14.8,28.34
Bhandara,2015,Kharif,Onion,2790,24.4,26.39
Bhandara,2015,Rabi,Urad,2690,14.8,28.34
Bhandara,2015,Kharif,Urad,13260,22,26.39
Bhandara,2015,Rabi,Cotton,200,15.6,28.93
Bhandara,2015,Kharif,Cotton,500,22,26.63
Bhandara,2016,Rabi,Groundnut,1740,15.6,28.93
Bhandara,2016,Kharif,Groundnut,900,22,26.63
Bhandara,2016,Rabi,Maize,1210,15.6,28.93
Bhandara,2016,Kharif,Maize,2180,22,26.63
Bhandara,2016,Rabi,Onion,1700,15.6,28.93
Bhandara,2016,Kharif,Onion,2790,22,26.63
Bhandara,2016,Rabi,Urad,2690,15.6,28.93
Bhandara,2016,Kharif,Urad,13260,26.4,26.63
Bhandara,2016,Rabi,Cotton,430,18.8,28.16
Bhandara,2016,Kharif,Cotton,500,26.4,26.01
Bhandara,2017,Rabi,Groundnut,2630,18.8,28.16
Bhandara,2017,Kharif,Groundnut,900,26.4,26.01
Bhandara,2017,Rabi,Maize,1210,18.8,28.16
Bhandara,2017,Kharif,Maize,2180,26.4,26.01
Bhandara,2017,Rabi,Onion,1700,18.8,28.16
Bhandara,2017,Kharif,Onion,2790,26.4,26.01
Bhandara,2017,Rabi,Urad,2690,18.8,28.16
Bhandara,2017,Kharif,Urad,13260,22.4,26.01
Bhandara,2017,Rabi,Cotton,230,16,28.06
Bhandara,2017,Kharif,Cotton,500,22.4,25.77
Bhandara,2018,Rabi,Groundnut,2500,16,28.06
Bhandara,2018,Kharif,Groundnut,900,22.4,25.77
Bhandara,2018,Rabi,Maize,1210,16,28.06
Bhandara,2018,Kharif,Maize,2180,22.4,25.77
Bhandara,2018,Rabi,Onion,1700,16,28.06
Bhandara,2018,Kharif,Onion,2790,22.4,25.77
Bhandara,2018,Rabi,Urad,2690,16,28.06
Bhandara,2018,Kharif,Urad,13260,24,25.77
Bhandara,2018,Rabi,Cotton,230,21.6,27.8
Bhandara,2018,Kharif,Cotton,500,24,25.52
Bhandara,2019,Rabi,Groundnut,2680,21.6,27.8
Bhandara,2019,Kharif,Groundnut,900,24,25.52
Bhandara,2019,Rabi,Maize,1210,21.6,27.8
Bhandara,2019,Kharif,Maize,2180,24,25.52
Bhandara,2019,Rabi,Onion,1700,21.6,27.8
Bhandara,2019,Kharif,Onion,2790,24,25.52
Bhandara,2019,Rabi,Urad,2690,21.6,27.8
Bhandara,2019,Kharif,Urad,13260,24.4,25.52
Bhandara,2019,Rabi,Cotton,280,14.8,27.6
Bhandara,2019,Kharif,Cotton,500,24.4,26.24
Bhandara,2020,Rabi,Groundnut,2800,14.8,27.6
Bhandara,2020,Kharif,Groundnut,900,24.4,26.24
Bhandara,2020,Rabi,Maize,1210,14.8,27.6
Bhandara,2020,Kharif,Maize,2180,24.4,26.24
Bhandara,2020,Rabi,Onion,1700,14.8,27.6
Bhandara,2020,Kharif,Onion,2790,24.4,26.24
Bhandara,2020,Rabi,Urad,2690,14.8,27.6
Bhandara,2020,Kharif,Urad,13260,24.8,26.24
Bhandara,2020,Rabi,Cotton,290,15.6,27.61
Bhandara,2020,Kharif,Cotton,500,24.8,26.4
Bhandara,2021,Rabi,Groundnut,3000,15.6,27.61
Bhandara,2021,Kharif,Groundnut,900,24.8,26.4
Bhandara,2021,Rabi,Maize,1210,15.6,27.61
Bhandara,2021,Kharif,Maize,2180,24.8,26.4
Bhandara,2021,Rabi,Onion,1700,15.6,27.61
Bhandara,2021,Kharif,Onion,2180,24.8,26.4
Bhandara,2021,Rabi,Urad,2690,15.6,27.61
Bhandara,2021,Kharif,Urad,13260,22,26.4
Bhandara,2021,Rabi,Cotton,400,17.6,27.37
Bhandara,2021,Kharif,Cotton,500,22,26.36
Bhandara,2022,Rabi,Groundnut,2680,17.6,27.37
Bhandara,2022,Kharif,Groundnut,900,22,26.36
Bhandara,2022,Rabi,Maize,1210,17.6,27.37
Bhandara,2022,Kharif,Maize,2180,22,26.36
Bhandara,2022,Rabi,Onion,1700,17.6,27.37
Bhandara,2022,Kharif,Onion,1980,22,26.36
Bhandara,2022,Rabi,Urad,2690,17.6,27.37
Bhandara,2022,Kharif,Urad,13260,26.4,26.36
Bhandara,2022,Rabi,Cotton,460,19.6,28.29
Bhandara,2022,Kharif,Cotton,500,26.4,26.56
Buldhana,2015,Rabi,Groundnut,970,19.6,28.29
Buldhana,2015,Kharif,Groundnut,900,26.4,26.56
Buldhana,2015,Rabi,Maize,500,19.6,28.29
Buldhana,2015,Kharif,Maize,2180,26.4,26.56
Buldhana,2015,Rabi,Onion,1310,19.6,28.29
Buldhana,2015,Kharif,Onion,850,26.4,26.56
Buldhana,2015,Rabi,Urad,2690,19.6,28.29
Buldhana,2015,Kharif,Urad,13260,25.6,26.56
Buldhana,2015,Rabi,Cotton,240,18,27.63
Buldhana,2015,Kharif,Cotton,500,25.6,25.33
Buldhana,2016,Rabi,Groundnut,3050,18,27.63
Buldhana,2016,Kharif,Groundnut,900,25.6,25.33
Buldhana,2016,Rabi,Maize,930,18,27.63
Buldhana,2016,Kharif,Maize,2180,25.6,25.33
Buldhana,2016,Rabi,Onion,2760,18,27.63
Buldhana,2016,Kharif,Onion,1750,25.6,25.33
Buldhana,2016,Rabi,Urad,2690,18,27.63
Buldhana,2016,Kharif,Urad,13260,28,25.33
Buldhana,2016,Rabi,Cotton,810,16.8,28.39
Buldhana,2016,Kharif,Cotton,500,28,25.72
Buldhana,2017,Rabi,Groundnut,1040,16.8,28.39
Buldhana,2017,Kharif,Groundnut,900,28,25.72
Buldhana,2017,Rabi,Maize,1200,16.8,28.39
Buldhana,2017,Kharif,Maize,2180,28,25.72
Buldhana,2017,Rabi,Onion,2510,16.8,28.39
Buldhana,2017,Kharif,Onion,1040,28,25.72
Buldhana,2017,Rabi,Urad,2690,16.8,28.39
Buldhana,2017,Kharif,Urad,13260,26,25.72
Buldhana,2017,Rabi,Cotton,570,14,27.4
Buldhana,2017,Kharif,Cotton,500,26,26.88
Buldhana,2018,Rabi,Groundnut,1740,14,27.4
Buldhana,2018,Kharif,Groundnut,900,26,26.88
Buldhana,2018,Rabi,Maize,940,14,27.4
Buldhana,2018,Kharif,Maize,2180,26,26.88
Buldhana,2018,Rabi,Onion,1430,14,27.4
Buldhana,2018,Kharif,Onion,720,26,26.88
Buldhana,2018,Rabi,Urad,2690,14,27.4
Buldhana,2018,Kharif,Urad,13260,25.2,26.88
Buldhana,2018,Rabi,Cotton,590,21.2,27.3
Buldhana,2018,Kharif,Cotton,500,25.2,26.22
Buldhana,2019,Rabi,Groundnut,800,21.2,27.3
Buldhana,2019,Kharif,Groundnut,900,25.2,26.22
Buldhana,2019,Rabi,Maize,850,21.2,27.3
Buldhana,2019,Kharif,Maize,2180,25.2,26.22
Buldhana,2019,Rabi,Onion,550,21.2,27.3
Buldhana,2019,Kharif,Onion,1350,25.2,26.22
Buldhana,2019,Rabi,Urad,2690,21.2,27.3
Buldhana,2019,Kharif,Urad,13260,24.8,26.22
Buldhana,2019,Rabi,Cotton,670,21.2,28.79
Buldhana,2019,Kharif,Cotton,500,24.8,26.34
Buldhana,2020,Rabi,Groundnut,2330,21.2,28.79
Buldhana,2020,Kharif,Groundnut,900,24.8,26.34
Buldhana,2020,Rabi,Maize,910,21.2,28.79
Buldhana,2020,Kharif,Maize,2180,24.8,26.34
Buldhana,2020,Rabi,Onion,3420,21.2,28.79
Buldhana,2020,Kharif,Onion,1290,24.8,26.34
Buldhana,2020,Rabi,Urad,2690,21.2,28.79
Buldhana,2020,Kharif,Urad,13260,22.8,26.34
Buldhana,2020,Rabi,Cotton,630,14.8,28.78
Buldhana,2020,Kharif,Cotton,500,22.8,26.51
Buldhana,2021,Rabi,Groundnut,2690,14.8,28.78
Buldhana,2021,Kharif,Groundnut,900,22.8,26.51
Buldhana,2021,Rabi,Maize,1020,14.8,28.78
Buldhana,2021,Kharif,Maize,2180,22.8,26.51
Buldhana,2021,Rabi,Onion,2950,14.8,28.78
Buldhana,2021,Kharif,Onion,2180,22.8,26.51
Buldhana,2021,Rabi,Urad,2690,14.8,28.78
Buldhana,2021,Kharif,Urad,13260,22,26.51
Buldhana,2021,Rabi,Cotton,770,16,28.37
Buldhana,2021,Kharif,Cotton,500,22,25.26
Buldhana,2022,Rabi,Groundnut,2560,16,28.37
Buldhana,2022,Kharif,Groundnut,900,22,25.26
Buldhana,2022,Rabi,Maize,1580,16,28.37
Buldhana,2022,Kharif,Maize,2180,22,25.26
Buldhana,2022,Rabi,Onion,2990,16,28.37
Buldhana,2022,Kharif,Onion,1980,22,25.26
Buldhana,2022,Rabi,Urad,2690,16,28.37
Buldhana,2022,Kharif,Urad,13260,24.8,25.26
Buldhana,2022,Rabi,Cotton,660,20,28.36
Buldhana,2022,Kharif,Cotton,500,24.8,26.2
Chandrapur,2015,Rabi,Groundnut,1300,20,28.36
Chandrapur,2015,Kharif,Groundnut,900,24.8,26.2
Chandrapur,2015,Rabi,Maize,1580,20,28.36
Chandrapur,2015,Kharif,Maize,2180,24.8,26.2
Chandrapur,2015,Rabi,Onion,1000,20,28.36
Chandrapur,2015,Kharif,Onion,1980,24.8,26.2
Chandrapur,2015,Rabi,Urad,2690,20,28.36
Chandrapur,2015,Kharif,Urad,13260,26,26.2
Chandrapur,2015,Rabi,Cotton,0,21.6,28.7
Chandrapur,2015,Kharif,Cotton,500,26,26.99
Chandrapur,2016,Rabi,Groundnut,3370,21.6,28.7
Chandrapur,2016,Kharif,Groundnut,900,26,26.99
Chandrapur,2016,Rabi,Maize,1580,21.6,28.7
Chandrapur,2016,Kharif,Maize,2180,26,26.99
Chandrapur,2016,Rabi,Onion,2770,21.6,28.7
Chandrapur,2016,Kharif,Onion,1980,26,26.99
Chandrapur,2016,Rabi,Urad,2690,21.6,28.7
Chandrapur,2016,Kharif,Urad,13260,22.4,26.99
Chandrapur,2016,Rabi,Cotton,430,16.4,27.83
Chandrapur,2016,Kharif,Cotton,500,22.4,25.36
Chandrapur,2017,Rabi,Groundnut,1970,16.4,27.83
Chandrapur,2017,Kharif,Groundnut,900,22.4,25.36
Chandrapur,2017,Rabi,Maize,1580,16.4,27.83
Chandrapur,2017,Kharif,Maize,2180,22.4,25.36
Chandrapur,2017,Rabi,Onion,2500,16.4,27.83
Chandrapur,2017,Kharif,Onion,0,22.4,25.36
Chandrapur,2017,Rabi,Urad,2690,16.4,27.83
Chandrapur,2017,Kharif,Urad,13260,25.2,25.36
Chandrapur,2017,Rabi,Cotton,250,16.8,27.66
Chandrapur,2017,Kharif,Cotton,500,25.2,25.23
Chandrapur,2018,Rabi,Groundnut,2100,16.8,27.66
Chandrapur,2018,Kharif,Groundnut,900,25.2,25.23
Chandrapur,2018,Rabi,Maize,1580,16.8,27.66
Chandrapur,2018,Kharif,Maize,2180,25.2,25.23
Chandrapur,2018,Rabi,Onion,2500,16.8,27.66
Chandrapur,2018,Kharif,Onion,0,25.2,25.23
Chandrapur,2018,Rabi,Urad,2690,16.8,27.66
Chandrapur,2018,Kharif,Urad,13260,28,25.23
Chandrapur,2018,Rabi,Cotton,250,16.4,28.03
Chandrapur,2018,Kharif,Cotton,500,28,26.59
Chandrapur,2019,Rabi,Groundnut,2400,16.4,28.03
Chandrapur,2019,Kharif,Groundnut,900,28,26.59
Chandrapur,2019,Rabi,Maize,1580,16.4,28.03
Chandrapur,2019,Kharif,Maize,2180,28,26.59
Chandrapur,2019,Rabi,Onion,1710,16.4,28.03
Chandrapur,2019,Kharif,Onion,0,28,26.59
Chandrapur,2019,Rabi,Urad,2690,16.4,28.03
Chandrapur,2019,Kharif,Urad,13260,26,26.59
Chandrapur,2019,Rabi,Cotton,340,18.4,27.91
Chandrapur,2019,Kharif,Cotton,500,26,26.72
Chandrapur,2020,Rabi,Groundnut,2440,18.4,27.91
Chandrapur,2020,Kharif,Groundnut,900,26,26.72
Chandrapur,2020,Rabi,Maize,1580,18.4,27.91
Chandrapur,2020,Kharif,Maize,2180,26,26.72
Chandrapur,2020,Rabi,Onion,1710,18.4,27.91
Chandrapur,2020,Kharif,Onion,1290,26,26.72
Chandrapur,2020,Rabi,Urad,2690,18.4,27.91
Chandrapur,2020,Kharif,Urad,13260,24,26.72
Chandrapur,2020,Rabi,Cotton,290,18.4,28.76
Chandrapur,2020,Kharif,Cotton,500,24,25.48
Chandrapur,2021,Rabi,Groundnut,2280,18.4,28.76
Chandrapur,2021,Kharif,Groundnut,900,24,25.48
Chandrapur,2021,Rabi,Maize,1580,18.4,28.76
Chandrapur,2021,Kharif,Maize,2180,24,25.48
Chandrapur,2021,Rabi,Onion,1710,18.4,28.76
Chandrapur,2021,Kharif,Onion,2180,24,25.48
Chandrapur,2021,Rabi,Urad,2690,18.4,28.76
Chandrapur,2021,Kharif,Urad,13260,25.6,25.48
Chandrapur,2021,Rabi,Cotton,400,20,27.45
Chandrapur,2021,Kharif,Cotton,500,25.6,25.82
Chandrapur,2022,Rabi,Groundnut,2900,20,27.45
Chandrapur,2022,Kharif,Groundnut,900,25.6,25.82
Chandrapur,2022,Rabi,Maize,1580,20,27.45
